STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,LTU,Lithuania,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2020,,3478,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2019,,55.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2017,,70.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ESP,Spain,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2020,,71.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2015,,3248,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2016,,3234,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2017,,3250,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2018,,3288,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2019,,3291,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BRA,Brazil,A,Annual,CLS,Calories supply,_T,Total,_T,Total,KCAL_PS_D,Kilocalories per person per day,_Z,Not applicable,2020,,3343,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2015,,130.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2016,,133.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2017,,123,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2018,,123.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2019,,129.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,PER,Peru,A,Annual,FRS,Fruits supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2020,,129.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,46.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,57.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,62.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,60.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,69.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IDN,Indonesia,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,69,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,98.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,99.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,98.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,98.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,103.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,104.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2015,,38.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2016,,38.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2017,,38.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2018,,38.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2019,,34.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,FRA,France,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2020,,36.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,BEL,Belgium,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2018,,79.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,DNK,Denmark,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2017,,59.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,DNK,Denmark,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2019,,53.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,DNK,Denmark,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2021,,51.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2015,,70.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2016,,68.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2018,,67.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2020,,66.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2021,,66.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,SWE,Sweden,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2022,,64.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,54.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,54.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,57.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,60.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,60.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,IND,India,A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,59.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,91.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,96,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,92.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,98.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,97.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NZL,New Zealand,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,93.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ROU,Romania,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2019,,15.3,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,EST,Estonia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2019,,56.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,MEX,Mexico,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2020,,48.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CAN,Canada,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2015,,65.1,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CAN,Canada,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2016,,66.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CAN,Canada,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2017,,64.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CAN,Canada,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2020,,64.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CAN,Canada,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2021,,60.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,99.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,101.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,101.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,103.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,102.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHN,China (People’s Republic of),A,Annual,FTS,Fat supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,103.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,ROU,Romania,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2019,,23.7,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,107.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,109.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,107.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,109.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,109.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,AUT,Austria,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,106.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2015,,107.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2016,,107.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2017,,102.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2018,,103.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2019,,107.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,NLD,Netherlands,A,Annual,PRS,Protein supply,_T,Total,_T,Total,G_PS_D,Grammes per person per day,_Z,Not applicable,2020,,112.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2015,,48.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2016,,47.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2017,,49,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_FSC(1.0),Food supply and consumption,I,CHE,Switzerland,A,Annual,SGS,Sugar supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2018,,45.3,,A,Normal value,0,Units,,
